"행정구역(동읍면)별","시점","항목","5세별",데이터
"면목본동","2017","남자인구수 (명)","계",17991
"면목본동","2017","남자인구수 (명)","0 - 4세",543
"면목본동","2017","남자인구수 (명)","5 - 9세",464
"면목본동","2017","남자인구수 (명)","10 - 14세",490
"면목본동","2017","남자인구수 (명)","15 - 19세",874
"면목본동","2017","남자인구수 (명)","20 - 24세",1288
"면목본동","2017","남자인구수 (명)","25 - 29세",1449
"면목본동","2017","남자인구수 (명)","30 - 34세",1566
"면목본동","2017","남자인구수 (명)","35 - 39세",1591
"면목본동","2017","남자인구수 (명)","40 - 44세",1379
"면목본동","2017","남자인구수 (명)","45 - 49세",1624
"면목본동","2017","남자인구수 (명)","50 - 54세",1587
"면목본동","2017","남자인구수 (명)","55 - 59세",1618
"면목본동","2017","남자인구수 (명)","60 - 64세",1215
"면목본동","2017","남자인구수 (명)","65 - 69세",875
"면목본동","2017","남자인구수 (명)","70 - 74세",618
"면목본동","2017","남자인구수 (명)","75 - 79세",522
"면목본동","2017","남자인구수 (명)","80 - 84세",210
"면목본동","2017","남자인구수 (명)","85 - 89세",53
"면목본동","2017","남자인구수 (명)","90 - 94세",14
"면목본동","2017","남자인구수 (명)","95 - 99세",6
"면목본동","2017","남자인구수 (명)","100+",5
"면목본동","2017","여자인구수 (명)","계",18040
"면목본동","2017","여자인구수 (명)","0 - 4세",530
"면목본동","2017","여자인구수 (명)","5 - 9세",492
"면목본동","2017","여자인구수 (명)","10 - 14세",514
"면목본동","2017","여자인구수 (명)","15 - 19세",717
"면목본동","2017","여자인구수 (명)","20 - 24세",1281
"면목본동","2017","여자인구수 (명)","25 - 29세",1485
"면목본동","2017","여자인구수 (명)","30 - 34세",1415
"면목본동","2017","여자인구수 (명)","35 - 39세",1331
"면목본동","2017","여자인구수 (명)","40 - 44세",1256
"면목본동","2017","여자인구수 (명)","45 - 49세",1597
"면목본동","2017","여자인구수 (명)","50 - 54세",1573
"면목본동","2017","여자인구수 (명)","55 - 59세",1654
"면목본동","2017","여자인구수 (명)","60 - 64세",1289
"면목본동","2017","여자인구수 (명)","65 - 69세",1013
"면목본동","2017","여자인구수 (명)","70 - 74세",765
"면목본동","2017","여자인구수 (명)","75 - 79세",559
"면목본동","2017","여자인구수 (명)","80 - 84세",329
"면목본동","2017","여자인구수 (명)","85 - 89세",156
"면목본동","2017","여자인구수 (명)","90 - 94세",47
"면목본동","2017","여자인구수 (명)","95 - 99세",18
"면목본동","2017","여자인구수 (명)","100+",19
"면목제7동","2011","총인구수 (명)","계",26138
"면목제7동","2011","총인구수 (명)","0 - 4세",1010
"면목제7동","2011","총인구수 (명)","5 - 9세",895
"면목제7동","2011","총인구수 (명)","10 - 14세",1143
"면목제7동","2011","총인구수 (명)","15 - 19세",1564
"면목제7동","2011","총인구수 (명)","20 - 24세",1822
"면목제7동","2011","총인구수 (명)","25 - 29세",2304
"면목제7동","2011","총인구수 (명)","30 - 34세",2421
"면목제7동","2011","총인구수 (명)","35 - 39세",2194
"면목제7동","2011","총인구수 (명)","40 - 44세",2278
"면목제7동","2011","총인구수 (명)","45 - 49세",2126
"면목제7동","2011","총인구수 (명)","50 - 54세",2388
"면목제7동","2011","총인구수 (명)","55 - 59세",1862
"면목제7동","2011","총인구수 (명)","60 - 64세",1386
"면목제7동","2011","총인구수 (명)","65 - 69세",1107
"면목제7동","2011","총인구수 (명)","70 - 74세",726
"면목제7동","2011","총인구수 (명)","75 - 79세",481
"면목제7동","2011","총인구수 (명)","80 - 84세",259
"면목제7동","2011","총인구수 (명)","85 - 89세",105
"면목제7동","2011","총인구수 (명)","90 - 94세",42
"면목제7동","2011","총인구수 (명)","95 - 99세",19
"면목제7동","2011","총인구수 (명)","100+",6
"면목제7동","2011","남자인구수 (명)","계",13037
"면목제7동","2011","남자인구수 (명)","0 - 4세",533
"면목제7동","2011","남자인구수 (명)","5 - 9세",451
"면목제7동","2011","남자인구수 (명)","10 - 14세",597
"면목제7동","2011","남자인구수 (명)","15 - 19세",820
"면목제7동","2011","남자인구수 (명)","20 - 24세",936
"면목제7동","2011","남자인구수 (명)","25 - 29세",1132
"면목제7동","2011","남자인구수 (명)","30 - 34세",1221
"면목제7동","2011","남자인구수 (명)","35 - 39세",1182
"면목제7동","2011","남자인구수 (명)","40 - 44세",1181
"면목제7동","2011","남자인구수 (명)","45 - 49세",1032
"면목제7동","2011","남자인구수 (명)","50 - 54세",1198
"면목제7동","2011","남자인구수 (명)","55 - 59세",898
"면목제7동","2011","남자인구수 (명)","60 - 64세",666
"면목제7동","2011","남자인구수 (명)","65 - 69세",546
"면목제7동","2011","남자인구수 (명)","70 - 74세",343
"면목제7동","2011","남자인구수 (명)","75 - 79세",185
"면목제7동","2011","남자인구수 (명)","80 - 84세",80
"면목제7동","2011","남자인구수 (명)","85 - 89세",23
"면목제7동","2011","남자인구수 (명)","90 - 94세",7
"면목제7동","2011","남자인구수 (명)","95 - 99세",5
"면목제7동","2011","남자인구수 (명)","100+",1
"면목제7동","2011","여자인구수 (명)","계",13101
"면목제7동","2011","여자인구수 (명)","0 - 4세",477
"면목제7동","2011","여자인구수 (명)","5 - 9세",444
"면목제7동","2011","여자인구수 (명)","10 - 14세",546
"면목제7동","2011","여자인구수 (명)","15 - 19세",744
"면목제7동","2011","여자인구수 (명)","20 - 24세",886
"면목제7동","2011","여자인구수 (명)","25 - 29세",1172
"면목제7동","2011","여자인구수 (명)","30 - 34세",1200
"면목제7동","2011","여자인구수 (명)","35 - 39세",1012
"면목제7동","2011","여자인구수 (명)","40 - 44세",1097
"면목제7동","2011","여자인구수 (명)","45 - 49세",1094
"면목제7동","2011","여자인구수 (명)","50 - 54세",1190
"면목제7동","2011","여자인구수 (명)","55 - 59세",964
"면목제7동","2011","여자인구수 (명)","60 - 64세",720
"면목제7동","2011","여자인구수 (명)","65 - 69세",561
"면목제7동","2011","여자인구수 (명)","70 - 74세",383
"면목제7동","2011","여자인구수 (명)","75 - 79세",296
"면목제7동","2011","여자인구수 (명)","80 - 84세",179
"면목제7동","2011","여자인구수 (명)","85 - 89세",82
"면목제7동","2011","여자인구수 (명)","90 - 94세",35
"면목제7동","2011","여자인구수 (명)","95 - 99세",14
"면목제7동","2011","여자인구수 (명)","100+",5
"면목제7동","2014","총인구수 (명)","계",24585
"면목제7동","2014","총인구수 (명)","0 - 4세",877
"면목제7동","2014","총인구수 (명)","5 - 9세",749
"면목제7동","2014","총인구수 (명)","10 - 14세",877
"면목제7동","2014","총인구수 (명)","15 - 19세",1225
"면목제7동","2014","총인구수 (명)","20 - 24세",1684
"면목제7동","2014","총인구수 (명)","25 - 29세",1949
"면목제7동","2014","총인구수 (명)","30 - 34세",2194
"면목제7동","2014","총인구수 (명)","35 - 39세",1829
"면목제7동","2014","총인구수 (명)","40 - 44세",2036
"면목제7동","2014","총인구수 (명)","45 - 49세",1998
"면목제7동","2014","총인구수 (명)","50 - 54세",2266
"면목제7동","2014","총인구수 (명)","55 - 59세",2137
"면목제7동","2014","총인구수 (명)","60 - 64세",1529
"면목제7동","2014","총인구수 (명)","65 - 69세",1208
"면목제7동","2014","총인구수 (명)","70 - 74세",923
"면목제7동","2014","총인구수 (명)","75 - 79세",558
"면목제7동","2014","총인구수 (명)","80 - 84세",329
"면목제7동","2014","총인구수 (명)","85 - 89세",128
"면목제7동","2014","총인구수 (명)","90 - 94세",58
"면목제7동","2014","총인구수 (명)","95 - 99세",20
"면목제7동","2014","총인구수 (명)","100+",11
"면목제7동","2014","남자인구수 (명)","계",12328
"면목제7동","2014","남자인구수 (명)","0 - 4세",460
"면목제7동","2014","남자인구수 (명)","5 - 9세",385
"면목제7동","2014","남자인구수 (명)","10 - 14세",451
"면목제7동","2014","남자인구수 (명)","15 - 19세",647
"면목제7동","2014","남자인구수 (명)","20 - 24세",877
"면목제7동","2014","남자인구수 (명)","25 - 29세",966
"면목제7동","2014","남자인구수 (명)","30 - 34세",1136
"면목제7동","2014","남자인구수 (명)","35 - 39세",974
"면목제7동","2014","남자인구수 (명)","40 - 44세",1106
"면목제7동","2014","남자인구수 (명)","45 - 49세",967
"면목제7동","2014","남자인구수 (명)","50 - 54세",1092
"면목제7동","2014","남자인구수 (명)","55 - 59세",1103
"면목제7동","2014","남자인구수 (명)","60 - 64세",724
"면목제7동","2014","남자인구수 (명)","65 - 69세",596
"면목제7동","2014","남자인구수 (명)","70 - 74세",446
"면목제7동","2014","남자인구수 (명)","75 - 79세",233
"면목제7동","2014","남자인구수 (명)","80 - 84세",110
"면목제7동","2014","남자인구수 (명)","85 - 89세",34
"면목제7동","2014","남자인구수 (명)","90 - 94세",15
"면목제7동","2014","남자인구수 (명)","95 - 99세",4
"면목제7동","2014","남자인구수 (명)","100+",2
"면목제7동","2014","여자인구수 (명)","계",12257
"면목제7동","2014","여자인구수 (명)","0 - 4세",417
"면목제7동","2014","여자인구수 (명)","5 - 9세",364
"면목제7동","2014","여자인구수 (명)","10 - 14세",426
"면목제7동","2014","여자인구수 (명)","15 - 19세",578
"면목제7동","2014","여자인구수 (명)","20 - 24세",807
"면목제7동","2014","여자인구수 (명)","25 - 29세",983
"면목제7동","2014","여자인구수 (명)","30 - 34세",1058
"면목제7동","2014","여자인구수 (명)","35 - 39세",855
"면목제7동","2014","여자인구수 (명)","40 - 44세",930
"면목제7동","2014","여자인구수 (명)","45 - 49세",1031
"면목제7동","2014","여자인구수 (명)","50 - 54세",1174
"면목제7동","2014","여자인구수 (명)","55 - 59세",1034
"면목제7동","2014","여자인구수 (명)","60 - 64세",805
"면목제7동","2014","여자인구수 (명)","65 - 69세",612
"면목제7동","2014","여자인구수 (명)","70 - 74세",477
"면목제7동","2014","여자인구수 (명)","75 - 79세",325
"면목제7동","2014","여자인구수 (명)","80 - 84세",219
"면목제7동","2014","여자인구수 (명)","85 - 89세",94
"면목제7동","2014","여자인구수 (명)","90 - 94세",43
"면목제7동","2014","여자인구수 (명)","95 - 99세",16
"면목제7동","2014","여자인구수 (명)","100+",9
"면목제7동","2017","총인구수 (명)","계",22439
"면목제7동","2017","총인구수 (명)","0 - 4세",691
"면목제7동","2017","총인구수 (명)","5 - 9세",656
"면목제7동","2017","총인구수 (명)","10 - 14세",603
"면목제7동","2017","총인구수 (명)","15 - 19세",931
"면목제7동","2017","총인구수 (명)","20 - 24세",1469
"면목제7동","2017","총인구수 (명)","25 - 29세",1800
"면목제7동","2017","총인구수 (명)","30 - 34세",1666
"면목제7동","2017","총인구수 (명)","35 - 39세",1736
"면목제7동","2017","총인구수 (명)","40 - 44세",1583
"면목제7동","2017","총인구수 (명)","45 - 49세",1840
"면목제7동","2017","총인구수 (명)","50 - 54세",1898
"면목제7동","2017","총인구수 (명)","55 - 59세",2233
"면목제7동","2017","총인구수 (명)","60 - 64세",1752
"면목제7동","2017","총인구수 (명)","65 - 69세",1297
"면목제7동","2017","총인구수 (명)","70 - 74세",973
"면목제7동","2017","총인구수 (명)","75 - 79세",672
"면목제7동","2017","총인구수 (명)","80 - 84세",377
"면목제7동","2017","총인구수 (명)","85 - 89세",188
"면목제7동","2017","총인구수 (명)","90 - 94세",51
"면목제7동","2017","총인구수 (명)","95 - 99세",10
"면목제7동","2017","총인구수 (명)","100+",13
"면목제7동","2017","남자인구수 (명)","계",11185
"면목제7동","2017","남자인구수 (명)","0 - 4세",368
"면목제7동","2017","남자인구수 (명)","5 - 9세",326
"면목제7동","2017","남자인구수 (명)","10 - 14세",313
"면목제7동","2017","남자인구수 (명)","15 - 19세",492
"면목제7동","2017","남자인구수 (명)","20 - 24세",781
"면목제7동","2017","남자인구수 (명)","25 - 29세",915
"면목제7동","2017","남자인구수 (명)","30 - 34세",866
"면목제7동","2017","남자인구수 (명)","35 - 39세",911
"면목제7동","2017","남자인구수 (명)","40 - 44세",809
"면목제7동","2017","남자인구수 (명)","45 - 49세",959
"면목제7동","2017","남자인구수 (명)","50 - 54세",876
"면목제7동","2017","남자인구수 (명)","55 - 59세",1131
"면목제7동","2017","남자인구수 (명)","60 - 64세",848
"면목제7동","2017","남자인구수 (명)","65 - 69세",605
"면목제7동","2017","남자인구수 (명)","70 - 74세",483
"면목제7동","2017","남자인구수 (명)","75 - 79세",295
"면목제7동","2017","남자인구수 (명)","80 - 84세",146
"면목제7동","2017","남자인구수 (명)","85 - 89세",46
"면목제7동","2017","남자인구수 (명)","90 - 94세",11
"면목제7동","2017","남자인구수 (명)","95 - 99세",2
"면목제7동","2017","남자인구수 (명)","100+",2
"면목제7동","2017","여자인구수 (명)","계",11254
"면목제7동","2017","여자인구수 (명)","0 - 4세",323
"면목제7동","2017","여자인구수 (명)","5 - 9세",330
"면목제7동","2017","여자인구수 (명)","10 - 14세",290
"면목제7동","2017","여자인구수 (명)","15 - 19세",439
"면목제7동","2017","여자인구수 (명)","20 - 24세",688
"면목제7동","2017","여자인구수 (명)","25 - 29세",885
"면목제7동","2017","여자인구수 (명)","30 - 34세",800
"면목제7동","2017","여자인구수 (명)","35 - 39세",825
"면목제7동","2017","여자인구수 (명)","40 - 44세",774
"면목제7동","2017","여자인구수 (명)","45 - 49세",881
"면목제7동","2017","여자인구수 (명)","50 - 54세",1022
"면목제7동","2017","여자인구수 (명)","55 - 59세",1102
"면목제7동","2017","여자인구수 (명)","60 - 64세",904
"면목제7동","2017","여자인구수 (명)","65 - 69세",692
"면목제7동","2017","여자인구수 (명)","70 - 74세",490
"면목제7동","2017","여자인구수 (명)","75 - 79세",377
"면목제7동","2017","여자인구수 (명)","80 - 84세",231
"면목제7동","2017","여자인구수 (명)","85 - 89세",142
"면목제7동","2017","여자인구수 (명)","90 - 94세",40
"면목제7동","2017","여자인구수 (명)","95 - 99세",8
"면목제7동","2017","여자인구수 (명)","100+",11
"면목제3.8동","2011","총인구수 (명)","계",29767
"면목제3.8동","2011","총인구수 (명)","0 - 4세",976
"면목제3.8동","2011","총인구수 (명)","5 - 9세",975
"면목제3.8동","2011","총인구수 (명)","10 - 14세",1397
"면목제3.8동","2011","총인구수 (명)","15 - 19세",1907
"면목제3.8동","2011","총인구수 (명)","20 - 24세",2019
"면목제3.8동","2011","총인구수 (명)","25 - 29세",2643
"면목제3.8동","2011","총인구수 (명)","30 - 34세",2630
"면목제3.8동","2011","총인구수 (명)","35 - 39세",2329
"면목제3.8동","2011","총인구수 (명)","40 - 44세",2641
"면목제3.8동","2011","총인구수 (명)","45 - 49세",2483
"면목제3.8동","2011","총인구수 (명)","50 - 54세",2797
"면목제3.8동","2011","총인구수 (명)","55 - 59세",2178
"면목제3.8동","2011","총인구수 (명)","60 - 64세",1551
"면목제3.8동","2011","총인구수 (명)","65 - 69세",1296
"면목제3.8동","2011","총인구수 (명)","70 - 74세",917
"면목제3.8동","2011","총인구수 (명)","75 - 79세",558
"면목제3.8동","2011","총인구수 (명)","80 - 84세",259
"면목제3.8동","2011","총인구수 (명)","85 - 89세",133
"면목제3.8동","2011","총인구수 (명)","90 - 94세",50
"면목제3.8동","2011","총인구수 (명)","95 - 99세",24
"면목제3.8동","2011","총인구수 (명)","100+",4
"면목제3.8동","2011","남자인구수 (명)","계",14933
"면목제3.8동","2011","남자인구수 (명)","0 - 4세",461
"면목제3.8동","2011","남자인구수 (명)","5 - 9세",488
"면목제3.8동","2011","남자인구수 (명)","10 - 14세",709
"면목제3.8동","2011","남자인구수 (명)","15 - 19세",1009
"면목제3.8동","2011","남자인구수 (명)","20 - 24세",1066
"면목제3.8동","2011","남자인구수 (명)","25 - 29세",1326
"면목제3.8동","2011","남자인구수 (명)","30 - 34세",1401
"면목제3.8동","2011","남자인구수 (명)","35 - 39세",1219
"면목제3.8동","2011","남자인구수 (명)","40 - 44세",1384
"면목제3.8동","2011","남자인구수 (명)","45 - 49세",1256
"면목제3.8동","2011","남자인구수 (명)","50 - 54세",1379
"면목제3.8동","2011","남자인구수 (명)","55 - 59세",1075
"면목제3.8동","2011","남자인구수 (명)","60 - 64세",760
"면목제3.8동","2011","남자인구수 (명)","65 - 69세",609
"면목제3.8동","2011","남자인구수 (명)","70 - 74세",438
"면목제3.8동","2011","남자인구수 (명)","75 - 79세",219
"면목제3.8동","2011","남자인구수 (명)","80 - 84세",81
"면목제3.8동","2011","남자인구수 (명)","85 - 89세",31
"면목제3.8동","2011","남자인구수 (명)","90 - 94세",14
"면목제3.8동","2011","남자인구수 (명)","95 - 99세",8
"면목제3.8동","2011","남자인구수 (명)","100+",0
"면목제3.8동","2011","여자인구수 (명)","계",14834
"면목제3.8동","2011","여자인구수 (명)","0 - 4세",515
"면목제3.8동","2011","여자인구수 (명)","5 - 9세",487
"면목제3.8동","2011","여자인구수 (명)","10 - 14세",688
"면목제3.8동","2011","여자인구수 (명)","15 - 19세",898
"면목제3.8동","2011","여자인구수 (명)","20 - 24세",953
"면목제3.8동","2011","여자인구수 (명)","25 - 29세",1317
"면목제3.8동","2011","여자인구수 (명)","30 - 34세",1229
"면목제3.8동","2011","여자인구수 (명)","35 - 39세",1110
"면목제3.8동","2011","여자인구수 (명)","40 - 44세",1257
"면목제3.8동","2011","여자인구수 (명)","45 - 49세",1227
"면목제3.8동","2011","여자인구수 (명)","50 - 54세",1418
"면목제3.8동","2011","여자인구수 (명)","55 - 59세",1103
"면목제3.8동","2011","여자인구수 (명)","60 - 64세",791
"면목제3.8동","2011","여자인구수 (명)","65 - 69세",687
"면목제3.8동","2011","여자인구수 (명)","70 - 74세",479
"면목제3.8동","2011","여자인구수 (명)","75 - 79세",339
"면목제3.8동","2011","여자인구수 (명)","80 - 84세",178
"면목제3.8동","2011","여자인구수 (명)","85 - 89세",102
"면목제3.8동","2011","여자인구수 (명)","90 - 94세",36
"면목제3.8동","2011","여자인구수 (명)","95 - 99세",16
"면목제3.8동","2011","여자인구수 (명)","100+",4
"면목제3.8동","2014","총인구수 (명)","계",28340
"면목제3.8동","2014","총인구수 (명)","0 - 4세",867
"면목제3.8동","2014","총인구수 (명)","5 - 9세",806
"면목제3.8동","2014","총인구수 (명)","10 - 14세",1040
"면목제3.8동","2014","총인구수 (명)","15 - 19세",1642
"면목제3.8동","2014","총인구수 (명)","20 - 24세",2021
"면목제3.8동","2014","총인구수 (명)","25 - 29세",2125
"면목제3.8동","2014","총인구수 (명)","30 - 34세",2553
"면목제3.8동","2014","총인구수 (명)","35 - 39세",2028
"면목제3.8동","2014","총인구수 (명)","40 - 44세",2342
"면목제3.8동","2014","총인구수 (명)","45 - 49세",2481
"면목제3.8동","2014","총인구수 (명)","50 - 54세",2583
"면목제3.8동","2014","총인구수 (명)","55 - 59세",2456
"면목제3.8동","2014","총인구수 (명)","60 - 64세",1667
"면목제3.8동","2014","총인구수 (명)","65 - 69세",1395
"면목제3.8동","2014","총인구수 (명)","70 - 74세",1091
"면목제3.8동","2014","총인구수 (명)","75 - 79세",687
"면목제3.8동","2014","총인구수 (명)","80 - 84세",319
"면목제3.8동","2014","총인구수 (명)","85 - 89세",160
"면목제3.8동","2014","총인구수 (명)","90 - 94세",56
"면목제3.8동","2014","총인구수 (명)","95 - 99세",15
"면목제3.8동","2014","총인구수 (명)","100+",6
"면목제3.8동","2014","남자인구수 (명)","계",14174
"면목제3.8동","2014","남자인구수 (명)","0 - 4세",422
"면목제3.8동","2014","남자인구수 (명)","5 - 9세",390
"면목제3.8동","2014","남자인구수 (명)","10 - 14세",518
"면목제3.8동","2014","남자인구수 (명)","15 - 19세",852
"면목제3.8동","2014","남자인구수 (명)","20 - 24세",1071
"면목제3.8동","2014","남자인구수 (명)","25 - 29세",1059
"면목제3.8동","2014","남자인구수 (명)","30 - 34세",1349
"면목제3.8동","2014","남자인구수 (명)","35 - 39세",1090
"면목제3.8동","2014","남자인구수 (명)","40 - 44세",1231
"면목제3.8동","2014","남자인구수 (명)","45 - 49세",1225
"면목제3.8동","2014","남자인구수 (명)","50 - 54세",1288
"면목제3.8동","2014","남자인구수 (명)","55 - 59세",1192
"면목제3.8동","2014","남자인구수 (명)","60 - 64세",854
"면목제3.8동","2014","남자인구수 (명)","65 - 69세",644
"면목제3.8동","2014","남자인구수 (명)","70 - 74세",511
"면목제3.8동","2014","남자인구수 (명)","75 - 79세",309
"면목제3.8동","2014","남자인구수 (명)","80 - 84세",110
"면목제3.8동","2014","남자인구수 (명)","85 - 89세",34
"면목제3.8동","2014","남자인구수 (명)","90 - 94세",17
"면목제3.8동","2014","남자인구수 (명)","95 - 99세",6
"면목제3.8동","2014","남자인구수 (명)","100+",2
"면목제3.8동","2014","여자인구수 (명)","계",14166
"면목제3.8동","2014","여자인구수 (명)","0 - 4세",445
"면목제3.8동","2014","여자인구수 (명)","5 - 9세",416
"면목제3.8동","2014","여자인구수 (명)","10 - 14세",522
"면목제3.8동","2014","여자인구수 (명)","15 - 19세",790
"면목제3.8동","2014","여자인구수 (명)","20 - 24세",950
"면목제3.8동","2014","여자인구수 (명)","25 - 29세",1066
"면목제3.8동","2014","여자인구수 (명)","30 - 34세",1204
"면목제3.8동","2014","여자인구수 (명)","35 - 39세",938
"면목제3.8동","2014","여자인구수 (명)","40 - 44세",1111
"면목제3.8동","2014","여자인구수 (명)","45 - 49세",1256
"면목제3.8동","2014","여자인구수 (명)","50 - 54세",1295
"면목제3.8동","2014","여자인구수 (명)","55 - 59세",1264
"면목제3.8동","2014","여자인구수 (명)","60 - 64세",813
"면목제3.8동","2014","여자인구수 (명)","65 - 69세",751
"면목제3.8동","2014","여자인구수 (명)","70 - 74세",580
"면목제3.8동","2014","여자인구수 (명)","75 - 79세",378
"면목제3.8동","2014","여자인구수 (명)","80 - 84세",209
"면목제3.8동","2014","여자인구수 (명)","85 - 89세",126
"면목제3.8동","2014","여자인구수 (명)","90 - 94세",39
"면목제3.8동","2014","여자인구수 (명)","95 - 99세",9
"면목제3.8동","2014","여자인구수 (명)","100+",4
"면목제3.8동","2017","총인구수 (명)","계",27271
"면목제3.8동","2017","총인구수 (명)","0 - 4세",742
"면목제3.8동","2017","총인구수 (명)","5 - 9세",708
"면목제3.8동","2017","총인구수 (명)","10 - 14세",779
"면목제3.8동","2017","총인구수 (명)","15 - 19세",1214
"면목제3.8동","2017","총인구수 (명)","20 - 24세",1924
"면목제3.8동","2017","총인구수 (명)","25 - 29세",2085
"면목제3.8동","2017","총인구수 (명)","30 - 34세",2021
"면목제3.8동","2017","총인구수 (명)","35 - 39세",2024
"면목제3.8동","2017","총인구수 (명)","40 - 44세",1905
"면목제3.8동","2017","총인구수 (명)","45 - 49세",2469
"면목제3.8동","2017","총인구수 (명)","50 - 54세",2383
"면목제3.8동","2017","총인구수 (명)","55 - 59세",2641
"면목제3.8동","2017","총인구수 (명)","60 - 64세",2109
"면목제3.8동","2017","총인구수 (명)","65 - 69세",1463
"면목제3.8동","2017","총인구수 (명)","70 - 74세",1177
"면목제3.8동","2017","총인구수 (명)","75 - 79세",887
"면목제3.8동","2017","총인구수 (명)","80 - 84세",468
"면목제3.8동","2017","총인구수 (명)","85 - 89세",190
"면목제3.8동","2017","총인구수 (명)","90 - 94세",60
"면목제3.8동","2017","총인구수 (명)","95 - 99세",14
"면목제3.8동","2017","총인구수 (명)","100+",8
"면목제3.8동","2017","남자인구수 (명)","계",13711
"면목제3.8동","2017","남자인구수 (명)","0 - 4세",397
"면목제3.8동","2017","남자인구수 (명)","5 - 9세",342
"면목제3.8동","2017","남자인구수 (명)","10 - 14세",410
"면목제3.8동","2017","남자인구수 (명)","15 - 19세",634
"면목제3.8동","2017","남자인구수 (명)","20 - 24세",1012
"면목제3.8동","2017","남자인구수 (명)","25 - 29세",1067
"면목제3.8동","2017","남자인구수 (명)","30 - 34세",1068
"면목제3.8동","2017","남자인구수 (명)","35 - 39세",1099
"면목제3.8동","2017","남자인구수 (명)","40 - 44세",1023
"면목제3.8동","2017","남자인구수 (명)","45 - 49세",1267
"면목제3.8동","2017","남자인구수 (명)","50 - 54세",1182
"면목제3.8동","2017","남자인구수 (명)","55 - 59세",1296
"면목제3.8동","2017","남자인구수 (명)","60 - 64세",1014
"면목제3.8동","2017","남자인구수 (명)","65 - 69세",714
"면목제3.8동","2017","남자인구수 (명)","70 - 74세",535
"면목제3.8동","2017","남자인구수 (명)","75 - 79세",390
"면목제3.8동","2017","남자인구수 (명)","80 - 84세",188
"면목제3.8동","2017","남자인구수 (명)","85 - 89세",51
"면목제3.8동","2017","남자인구수 (명)","90 - 94세",16
"면목제3.8동","2017","남자인구수 (명)","95 - 99세",3
"면목제3.8동","2017","남자인구수 (명)","100+",3
"면목제3.8동","2017","여자인구수 (명)","계",13560
"면목제3.8동","2017","여자인구수 (명)","0 - 4세",345
"면목제3.8동","2017","여자인구수 (명)","5 - 9세",366
"면목제3.8동","2017","여자인구수 (명)","10 - 14세",369
"면목제3.8동","2017","여자인구수 (명)","15 - 19세",580
"면목제3.8동","2017","여자인구수 (명)","20 - 24세",912
"면목제3.8동","2017","여자인구수 (명)","25 - 29세",1018
"면목제3.8동","2017","여자인구수 (명)","30 - 34세",953
"면목제3.8동","2017","여자인구수 (명)","35 - 39세",925
"면목제3.8동","2017","여자인구수 (명)","40 - 44세",882
"면목제3.8동","2017","여자인구수 (명)","45 - 49세",1202
"면목제3.8동","2017","여자인구수 (명)","50 - 54세",1201
"면목제3.8동","2017","여자인구수 (명)","55 - 59세",1345
"면목제3.8동","2017","여자인구수 (명)","60 - 64세",1095
"면목제3.8동","2017","여자인구수 (명)","65 - 69세",749
"면목제3.8동","2017","여자인구수 (명)","70 - 74세",642
"면목제3.8동","2017","여자인구수 (명)","75 - 79세",497
"면목제3.8동","2017","여자인구수 (명)","80 - 84세",280
"면목제3.8동","2017","여자인구수 (명)","85 - 89세",139
"면목제3.8동","2017","여자인구수 (명)","90 - 94세",44
"면목제3.8동","2017","여자인구수 (명)","95 - 99세",11
"면목제3.8동","2017","여자인구수 (명)","100+",5
"상봉제1동","2011","총인구수 (명)","계",25945
"상봉제1동","2011","총인구수 (명)","0 - 4세",979
"상봉제1동","2011","총인구수 (명)","5 - 9세",1170
"상봉제1동","2011","총인구수 (명)","10 - 14세",1767
"상봉제1동","2011","총인구수 (명)","15 - 19세",2089
"상봉제1동","2011","총인구수 (명)","20 - 24세",1934
"상봉제1동","2011","총인구수 (명)","25 - 29세",1814
"상봉제1동","2011","총인구수 (명)","30 - 34세",1783
"상봉제1동","2011","총인구수 (명)","35 - 39세",1906
"상봉제1동","2011","총인구수 (명)","40 - 44세",2484
"상봉제1동","2011","총인구수 (명)","45 - 49세",2458
"상봉제1동","2011","총인구수 (명)","50 - 54세",2439
"상봉제1동","2011","총인구수 (명)","55 - 59세",1666
"상봉제1동","2011","총인구수 (명)","60 - 64세",1100
"상봉제1동","2011","총인구수 (명)","65 - 69세",847
"상봉제1동","2011","총인구수 (명)","70 - 74세",711
"상봉제1동","2011","총인구수 (명)","75 - 79세",418
"상봉제1동","2011","총인구수 (명)","80 - 84세",228
"상봉제1동","2011","총인구수 (명)","85 - 89세",101
"상봉제1동","2011","총인구수 (명)","90 - 94세",41
"상봉제1동","2011","총인구수 (명)","95 - 99세",6
"상봉제1동","2011","총인구수 (명)","100+",4
"상봉제1동","2011","남자인구수 (명)","계",12829
"상봉제1동","2011","남자인구수 (명)","0 - 4세",509
"상봉제1동","2011","남자인구수 (명)","5 - 9세",614
"상봉제1동","2011","남자인구수 (명)","10 - 14세",967
"상봉제1동","2011","남자인구수 (명)","15 - 19세",1063
"상봉제1동","2011","남자인구수 (명)","20 - 24세",987
"상봉제1동","2011","남자인구수 (명)","25 - 29세",937
"상봉제1동","2011","남자인구수 (명)","30 - 34세",876
"상봉제1동","2011","남자인구수 (명)","35 - 39세",920
"상봉제1동","2011","남자인구수 (명)","40 - 44세",1161
"상봉제1동","2011","남자인구수 (명)","45 - 49세",1262
