"행정구역(동읍면)별","시점","항목","5세별",데이터
"마천2동","2017","여자인구수 (명)","100+",21
"방이1동","2011","총인구수 (명)","계",17187
"방이1동","2011","총인구수 (명)","0 - 4세",510
"방이1동","2011","총인구수 (명)","5 - 9세",730
"방이1동","2011","총인구수 (명)","10 - 14세",1310
"방이1동","2011","총인구수 (명)","15 - 19세",1583
"방이1동","2011","총인구수 (명)","20 - 24세",1241
"방이1동","2011","총인구수 (명)","25 - 29세",1295
"방이1동","2011","총인구수 (명)","30 - 34세",1252
"방이1동","2011","총인구수 (명)","35 - 39세",1291
"방이1동","2011","총인구수 (명)","40 - 44세",1708
"방이1동","2011","총인구수 (명)","45 - 49세",1714
"방이1동","2011","총인구수 (명)","50 - 54세",1500
"방이1동","2011","총인구수 (명)","55 - 59세",1109
"방이1동","2011","총인구수 (명)","60 - 64세",697
"방이1동","2011","총인구수 (명)","65 - 69세",441
"방이1동","2011","총인구수 (명)","70 - 74세",325
"방이1동","2011","총인구수 (명)","75 - 79세",220
"방이1동","2011","총인구수 (명)","80 - 84세",140
"방이1동","2011","총인구수 (명)","85 - 89세",76
"방이1동","2011","총인구수 (명)","90 - 94세",33
"방이1동","2011","총인구수 (명)","95 - 99세",9
"방이1동","2011","총인구수 (명)","100+",3
"방이1동","2011","남자인구수 (명)","계",8473
"방이1동","2011","남자인구수 (명)","0 - 4세",261
"방이1동","2011","남자인구수 (명)","5 - 9세",385
"방이1동","2011","남자인구수 (명)","10 - 14세",669
"방이1동","2011","남자인구수 (명)","15 - 19세",826
"방이1동","2011","남자인구수 (명)","20 - 24세",647
"방이1동","2011","남자인구수 (명)","25 - 29세",616
"방이1동","2011","남자인구수 (명)","30 - 34세",629
"방이1동","2011","남자인구수 (명)","35 - 39세",583
"방이1동","2011","남자인구수 (명)","40 - 44세",780
"방이1동","2011","남자인구수 (명)","45 - 49세",852
"방이1동","2011","남자인구수 (명)","50 - 54세",744
"방이1동","2011","남자인구수 (명)","55 - 59세",546
"방이1동","2011","남자인구수 (명)","60 - 64세",386
"방이1동","2011","남자인구수 (명)","65 - 69세",248
"방이1동","2011","남자인구수 (명)","70 - 74세",137
"방이1동","2011","남자인구수 (명)","75 - 79세",91
"방이1동","2011","남자인구수 (명)","80 - 84세",43
"방이1동","2011","남자인구수 (명)","85 - 89세",18
"방이1동","2011","남자인구수 (명)","90 - 94세",9
"방이1동","2011","남자인구수 (명)","95 - 99세",2
"방이1동","2011","남자인구수 (명)","100+",1
"방이1동","2011","여자인구수 (명)","계",8714
"방이1동","2011","여자인구수 (명)","0 - 4세",249
"방이1동","2011","여자인구수 (명)","5 - 9세",345
"방이1동","2011","여자인구수 (명)","10 - 14세",641
"방이1동","2011","여자인구수 (명)","15 - 19세",757
"방이1동","2011","여자인구수 (명)","20 - 24세",594
"방이1동","2011","여자인구수 (명)","25 - 29세",679
"방이1동","2011","여자인구수 (명)","30 - 34세",623
"방이1동","2011","여자인구수 (명)","35 - 39세",708
"방이1동","2011","여자인구수 (명)","40 - 44세",928
"방이1동","2011","여자인구수 (명)","45 - 49세",862
"방이1동","2011","여자인구수 (명)","50 - 54세",756
"방이1동","2011","여자인구수 (명)","55 - 59세",563
"방이1동","2011","여자인구수 (명)","60 - 64세",311
"방이1동","2011","여자인구수 (명)","65 - 69세",193
"방이1동","2011","여자인구수 (명)","70 - 74세",188
"방이1동","2011","여자인구수 (명)","75 - 79세",129
"방이1동","2011","여자인구수 (명)","80 - 84세",97
"방이1동","2011","여자인구수 (명)","85 - 89세",58
"방이1동","2011","여자인구수 (명)","90 - 94세",24
"방이1동","2011","여자인구수 (명)","95 - 99세",7
"방이1동","2011","여자인구수 (명)","100+",2
"방이1동","2014","총인구수 (명)","계",16634
"방이1동","2014","총인구수 (명)","0 - 4세",554
"방이1동","2014","총인구수 (명)","5 - 9세",642
"방이1동","2014","총인구수 (명)","10 - 14세",1015
"방이1동","2014","총인구수 (명)","15 - 19세",1353
"방이1동","2014","총인구수 (명)","20 - 24세",1336
"방이1동","2014","총인구수 (명)","25 - 29세",1120
"방이1동","2014","총인구수 (명)","30 - 34세",1205
"방이1동","2014","총인구수 (명)","35 - 39세",1165
"방이1동","2014","총인구수 (명)","40 - 44세",1548
"방이1동","2014","총인구수 (명)","45 - 49세",1586
"방이1동","2014","총인구수 (명)","50 - 54세",1527
"방이1동","2014","총인구수 (명)","55 - 59세",1219
"방이1동","2014","총인구수 (명)","60 - 64세",813
"방이1동","2014","총인구수 (명)","65 - 69세",579
"방이1동","2014","총인구수 (명)","70 - 74세",378
"방이1동","2014","총인구수 (명)","75 - 79세",289
"방이1동","2014","총인구수 (명)","80 - 84세",152
"방이1동","2014","총인구수 (명)","85 - 89세",94
"방이1동","2014","총인구수 (명)","90 - 94세",43
"방이1동","2014","총인구수 (명)","95 - 99세",13
"방이1동","2014","총인구수 (명)","100+",3
"방이1동","2014","남자인구수 (명)","계",8179
"방이1동","2014","남자인구수 (명)","0 - 4세",290
"방이1동","2014","남자인구수 (명)","5 - 9세",316
"방이1동","2014","남자인구수 (명)","10 - 14세",548
"방이1동","2014","남자인구수 (명)","15 - 19세",707
"방이1동","2014","남자인구수 (명)","20 - 24세",696
"방이1동","2014","남자인구수 (명)","25 - 29세",566
"방이1동","2014","남자인구수 (명)","30 - 34세",593
"방이1동","2014","남자인구수 (명)","35 - 39세",542
"방이1동","2014","남자인구수 (명)","40 - 44세",712
"방이1동","2014","남자인구수 (명)","45 - 49세",736
"방이1동","2014","남자인구수 (명)","50 - 54세",765
"방이1동","2014","남자인구수 (명)","55 - 59세",589
"방이1동","2014","남자인구수 (명)","60 - 64세",416
"방이1동","2014","남자인구수 (명)","65 - 69세",307
"방이1동","2014","남자인구수 (명)","70 - 74세",197
"방이1동","2014","남자인구수 (명)","75 - 79세",110
"방이1동","2014","남자인구수 (명)","80 - 84세",52
"방이1동","2014","남자인구수 (명)","85 - 89세",22
"방이1동","2014","남자인구수 (명)","90 - 94세",12
"방이1동","2014","남자인구수 (명)","95 - 99세",2
"방이1동","2014","남자인구수 (명)","100+",1
"방이1동","2014","여자인구수 (명)","계",8455
"방이1동","2014","여자인구수 (명)","0 - 4세",264
"방이1동","2014","여자인구수 (명)","5 - 9세",326
"방이1동","2014","여자인구수 (명)","10 - 14세",467
"방이1동","2014","여자인구수 (명)","15 - 19세",646
"방이1동","2014","여자인구수 (명)","20 - 24세",640
"방이1동","2014","여자인구수 (명)","25 - 29세",554
"방이1동","2014","여자인구수 (명)","30 - 34세",612
"방이1동","2014","여자인구수 (명)","35 - 39세",623
"방이1동","2014","여자인구수 (명)","40 - 44세",836
"방이1동","2014","여자인구수 (명)","45 - 49세",850
"방이1동","2014","여자인구수 (명)","50 - 54세",762
"방이1동","2014","여자인구수 (명)","55 - 59세",630
"방이1동","2014","여자인구수 (명)","60 - 64세",397
"방이1동","2014","여자인구수 (명)","65 - 69세",272
"방이1동","2014","여자인구수 (명)","70 - 74세",181
"방이1동","2014","여자인구수 (명)","75 - 79세",179
"방이1동","2014","여자인구수 (명)","80 - 84세",100
"방이1동","2014","여자인구수 (명)","85 - 89세",72
"방이1동","2014","여자인구수 (명)","90 - 94세",31
"방이1동","2014","여자인구수 (명)","95 - 99세",11
"방이1동","2014","여자인구수 (명)","100+",2
"방이1동","2017","총인구수 (명)","계",16624
"방이1동","2017","총인구수 (명)","0 - 4세",547
"방이1동","2017","총인구수 (명)","5 - 9세",688
"방이1동","2017","총인구수 (명)","10 - 14세",824
"방이1동","2017","총인구수 (명)","15 - 19세",1194
"방이1동","2017","총인구수 (명)","20 - 24세",1264
"방이1동","2017","총인구수 (명)","25 - 29세",1246
"방이1동","2017","총인구수 (명)","30 - 34세",1105
"방이1동","2017","총인구수 (명)","35 - 39세",1243
"방이1동","2017","총인구수 (명)","40 - 44세",1317
"방이1동","2017","총인구수 (명)","45 - 49세",1665
"방이1동","2017","총인구수 (명)","50 - 54세",1418
"방이1동","2017","총인구수 (명)","55 - 59세",1321
"방이1동","2017","총인구수 (명)","60 - 64세",1027
"방이1동","2017","총인구수 (명)","65 - 69세",685
"방이1동","2017","총인구수 (명)","70 - 74세",407
"방이1동","2017","총인구수 (명)","75 - 79세",312
"방이1동","2017","총인구수 (명)","80 - 84세",191
"방이1동","2017","총인구수 (명)","85 - 89세",109
"방이1동","2017","총인구수 (명)","90 - 94세",40
"방이1동","2017","총인구수 (명)","95 - 99세",16
"방이1동","2017","총인구수 (명)","100+",5
"방이1동","2017","남자인구수 (명)","계",8092
"방이1동","2017","남자인구수 (명)","0 - 4세",304
"방이1동","2017","남자인구수 (명)","5 - 9세",339
"방이1동","2017","남자인구수 (명)","10 - 14세",403
"방이1동","2017","남자인구수 (명)","15 - 19세",637
"방이1동","2017","남자인구수 (명)","20 - 24세",625
"방이1동","2017","남자인구수 (명)","25 - 29세",642
"방이1동","2017","남자인구수 (명)","30 - 34세",518
"방이1동","2017","남자인구수 (명)","35 - 39세",598
"방이1동","2017","남자인구수 (명)","40 - 44세",590
"방이1동","2017","남자인구수 (명)","45 - 49세",762
"방이1동","2017","남자인구수 (명)","50 - 54세",687
"방이1동","2017","남자인구수 (명)","55 - 59세",671
"방이1동","2017","남자인구수 (명)","60 - 64세",476
"방이1동","2017","남자인구수 (명)","65 - 69세",359
"방이1동","2017","남자인구수 (명)","70 - 74세",217
"방이1동","2017","남자인구수 (명)","75 - 79세",138
"방이1동","2017","남자인구수 (명)","80 - 84세",77
"방이1동","2017","남자인구수 (명)","85 - 89세",33
"방이1동","2017","남자인구수 (명)","90 - 94세",10
"방이1동","2017","남자인구수 (명)","95 - 99세",6
"방이1동","2017","남자인구수 (명)","100+",0
"방이1동","2017","여자인구수 (명)","계",8532
"방이1동","2017","여자인구수 (명)","0 - 4세",243
"방이1동","2017","여자인구수 (명)","5 - 9세",349
"방이1동","2017","여자인구수 (명)","10 - 14세",421
"방이1동","2017","여자인구수 (명)","15 - 19세",557
"방이1동","2017","여자인구수 (명)","20 - 24세",639
"방이1동","2017","여자인구수 (명)","25 - 29세",604
"방이1동","2017","여자인구수 (명)","30 - 34세",587
"방이1동","2017","여자인구수 (명)","35 - 39세",645
"방이1동","2017","여자인구수 (명)","40 - 44세",727
"방이1동","2017","여자인구수 (명)","45 - 49세",903
"방이1동","2017","여자인구수 (명)","50 - 54세",731
"방이1동","2017","여자인구수 (명)","55 - 59세",650
"방이1동","2017","여자인구수 (명)","60 - 64세",551
"방이1동","2017","여자인구수 (명)","65 - 69세",326
"방이1동","2017","여자인구수 (명)","70 - 74세",190
"방이1동","2017","여자인구수 (명)","75 - 79세",174
"방이1동","2017","여자인구수 (명)","80 - 84세",114
"방이1동","2017","여자인구수 (명)","85 - 89세",76
"방이1동","2017","여자인구수 (명)","90 - 94세",30
"방이1동","2017","여자인구수 (명)","95 - 99세",10
"방이1동","2017","여자인구수 (명)","100+",5
"방이2동","2011","총인구수 (명)","계",25780
"방이2동","2011","총인구수 (명)","0 - 4세",1131
"방이2동","2011","총인구수 (명)","5 - 9세",778
"방이2동","2011","총인구수 (명)","10 - 14세",1009
"방이2동","2011","총인구수 (명)","15 - 19세",1469
"방이2동","2011","총인구수 (명)","20 - 24세",1780
"방이2동","2011","총인구수 (명)","25 - 29세",2753
"방이2동","2011","총인구수 (명)","30 - 34세",3198
"방이2동","2011","총인구수 (명)","35 - 39세",2443
"방이2동","2011","총인구수 (명)","40 - 44세",2118
"방이2동","2011","총인구수 (명)","45 - 49세",1944
"방이2동","2011","총인구수 (명)","50 - 54세",2216
"방이2동","2011","총인구수 (명)","55 - 59세",1797
"방이2동","2011","총인구수 (명)","60 - 64세",1148
"방이2동","2011","총인구수 (명)","65 - 69세",828
"방이2동","2011","총인구수 (명)","70 - 74세",508
"방이2동","2011","총인구수 (명)","75 - 79세",349
"방이2동","2011","총인구수 (명)","80 - 84세",176
"방이2동","2011","총인구수 (명)","85 - 89세",98
"방이2동","2011","총인구수 (명)","90 - 94세",31
"방이2동","2011","총인구수 (명)","95 - 99세",4
"방이2동","2011","총인구수 (명)","100+",2
"방이2동","2011","남자인구수 (명)","계",12700
"방이2동","2011","남자인구수 (명)","0 - 4세",599
"방이2동","2011","남자인구수 (명)","5 - 9세",394
"방이2동","2011","남자인구수 (명)","10 - 14세",553
"방이2동","2011","남자인구수 (명)","15 - 19세",776
"방이2동","2011","남자인구수 (명)","20 - 24세",897
"방이2동","2011","남자인구수 (명)","25 - 29세",1274
"방이2동","2011","남자인구수 (명)","30 - 34세",1643
"방이2동","2011","남자인구수 (명)","35 - 39세",1271
"방이2동","2011","남자인구수 (명)","40 - 44세",1067
"방이2동","2011","남자인구수 (명)","45 - 49세",923
"방이2동","2011","남자인구수 (명)","50 - 54세",1034
"방이2동","2011","남자인구수 (명)","55 - 59세",832
"방이2동","2011","남자인구수 (명)","60 - 64세",540
"방이2동","2011","남자인구수 (명)","65 - 69세",439
"방이2동","2011","남자인구수 (명)","70 - 74세",249
"방이2동","2011","남자인구수 (명)","75 - 79세",123
"방이2동","2011","남자인구수 (명)","80 - 84세",52
"방이2동","2011","남자인구수 (명)","85 - 89세",28
"방이2동","2011","남자인구수 (명)","90 - 94세",6
"방이2동","2011","남자인구수 (명)","95 - 99세",0
"방이2동","2011","남자인구수 (명)","100+",0
"방이2동","2011","여자인구수 (명)","계",13080
"방이2동","2011","여자인구수 (명)","0 - 4세",532
"방이2동","2011","여자인구수 (명)","5 - 9세",384
"방이2동","2011","여자인구수 (명)","10 - 14세",456
"방이2동","2011","여자인구수 (명)","15 - 19세",693
"방이2동","2011","여자인구수 (명)","20 - 24세",883
"방이2동","2011","여자인구수 (명)","25 - 29세",1479
"방이2동","2011","여자인구수 (명)","30 - 34세",1555
"방이2동","2011","여자인구수 (명)","35 - 39세",1172
"방이2동","2011","여자인구수 (명)","40 - 44세",1051
"방이2동","2011","여자인구수 (명)","45 - 49세",1021
"방이2동","2011","여자인구수 (명)","50 - 54세",1182
"방이2동","2011","여자인구수 (명)","55 - 59세",965
"방이2동","2011","여자인구수 (명)","60 - 64세",608
"방이2동","2011","여자인구수 (명)","65 - 69세",389
"방이2동","2011","여자인구수 (명)","70 - 74세",259
"방이2동","2011","여자인구수 (명)","75 - 79세",226
"방이2동","2011","여자인구수 (명)","80 - 84세",124
"방이2동","2011","여자인구수 (명)","85 - 89세",70
"방이2동","2011","여자인구수 (명)","90 - 94세",25
"방이2동","2011","여자인구수 (명)","95 - 99세",4
"방이2동","2011","여자인구수 (명)","100+",2
"방이2동","2014","총인구수 (명)","계",25395
"방이2동","2014","총인구수 (명)","0 - 4세",1081
"방이2동","2014","총인구수 (명)","5 - 9세",709
"방이2동","2014","총인구수 (명)","10 - 14세",767
"방이2동","2014","총인구수 (명)","15 - 19세",1251
"방이2동","2014","총인구수 (명)","20 - 24세",1732
"방이2동","2014","총인구수 (명)","25 - 29세",2437
"방이2동","2014","총인구수 (명)","30 - 34세",3264
"방이2동","2014","총인구수 (명)","35 - 39세",2347
"방이2동","2014","총인구수 (명)","40 - 44세",2032
"방이2동","2014","총인구수 (명)","45 - 49세",1959
"방이2동","2014","총인구수 (명)","50 - 54세",2075
"방이2동","2014","총인구수 (명)","55 - 59세",1937
"방이2동","2014","총인구수 (명)","60 - 64세",1387
"방이2동","2014","총인구수 (명)","65 - 69세",982
"방이2동","2014","총인구수 (명)","70 - 74세",685
"방이2동","2014","총인구수 (명)","75 - 79세",379
"방이2동","2014","총인구수 (명)","80 - 84세",211
"방이2동","2014","총인구수 (명)","85 - 89세",100
"방이2동","2014","총인구수 (명)","90 - 94세",49
"방이2동","2014","총인구수 (명)","95 - 99세",9
"방이2동","2014","총인구수 (명)","100+",2
"방이2동","2014","남자인구수 (명)","계",12472
"방이2동","2014","남자인구수 (명)","0 - 4세",568
"방이2동","2014","남자인구수 (명)","5 - 9세",380
"방이2동","2014","남자인구수 (명)","10 - 14세",427
"방이2동","2014","남자인구수 (명)","15 - 19세",649
"방이2동","2014","남자인구수 (명)","20 - 24세",893
"방이2동","2014","남자인구수 (명)","25 - 29세",1142
"방이2동","2014","남자인구수 (명)","30 - 34세",1598
"방이2동","2014","남자인구수 (명)","35 - 39세",1251
"방이2동","2014","남자인구수 (명)","40 - 44세",1025
"방이2동","2014","남자인구수 (명)","45 - 49세",932
"방이2동","2014","남자인구수 (명)","50 - 54세",931
"방이2동","2014","남자인구수 (명)","55 - 59세",910
"방이2동","2014","남자인구수 (명)","60 - 64세",661
"방이2동","2014","남자인구수 (명)","65 - 69세",471
"방이2동","2014","남자인구수 (명)","70 - 74세",359
"방이2동","2014","남자인구수 (명)","75 - 79세",165
"방이2동","2014","남자인구수 (명)","80 - 84세",70
"방이2동","2014","남자인구수 (명)","85 - 89세",23
"방이2동","2014","남자인구수 (명)","90 - 94세",15
"방이2동","2014","남자인구수 (명)","95 - 99세",2
"방이2동","2014","남자인구수 (명)","100+",0
"방이2동","2014","여자인구수 (명)","계",12923
"방이2동","2014","여자인구수 (명)","0 - 4세",513
"방이2동","2014","여자인구수 (명)","5 - 9세",329
"방이2동","2014","여자인구수 (명)","10 - 14세",340
"방이2동","2014","여자인구수 (명)","15 - 19세",602
"방이2동","2014","여자인구수 (명)","20 - 24세",839
"방이2동","2014","여자인구수 (명)","25 - 29세",1295
"방이2동","2014","여자인구수 (명)","30 - 34세",1666
"방이2동","2014","여자인구수 (명)","35 - 39세",1096
"방이2동","2014","여자인구수 (명)","40 - 44세",1007
"방이2동","2014","여자인구수 (명)","45 - 49세",1027
"방이2동","2014","여자인구수 (명)","50 - 54세",1144
"방이2동","2014","여자인구수 (명)","55 - 59세",1027
"방이2동","2014","여자인구수 (명)","60 - 64세",726
"방이2동","2014","여자인구수 (명)","65 - 69세",511
"방이2동","2014","여자인구수 (명)","70 - 74세",326
"방이2동","2014","여자인구수 (명)","75 - 79세",214
"방이2동","2014","여자인구수 (명)","80 - 84세",141
"방이2동","2014","여자인구수 (명)","85 - 89세",77
"방이2동","2014","여자인구수 (명)","90 - 94세",34
"방이2동","2014","여자인구수 (명)","95 - 99세",7
"방이2동","2014","여자인구수 (명)","100+",2
"방이2동","2017","총인구수 (명)","계",25155
"방이2동","2017","총인구수 (명)","0 - 4세",934
"방이2동","2017","총인구수 (명)","5 - 9세",612
"방이2동","2017","총인구수 (명)","10 - 14세",615
"방이2동","2017","총인구수 (명)","15 - 19세",1025
"방이2동","2017","총인구수 (명)","20 - 24세",1643
"방이2동","2017","총인구수 (명)","25 - 29세",2620
"방이2동","2017","총인구수 (명)","30 - 34세",2818
"방이2동","2017","총인구수 (명)","35 - 39세",2611
"방이2동","2017","총인구수 (명)","40 - 44세",1827
"방이2동","2017","총인구수 (명)","45 - 49세",1995
"방이2동","2017","총인구수 (명)","50 - 54세",1814
"방이2동","2017","총인구수 (명)","55 - 59세",2171
"방이2동","2017","총인구수 (명)","60 - 64세",1662
"방이2동","2017","총인구수 (명)","65 - 69세",1097
"방이2동","2017","총인구수 (명)","70 - 74세",759
"방이2동","2017","총인구수 (명)","75 - 79세",484
"방이2동","2017","총인구수 (명)","80 - 84세",277
"방이2동","2017","총인구수 (명)","85 - 89세",120
"방이2동","2017","총인구수 (명)","90 - 94세",52
"방이2동","2017","총인구수 (명)","95 - 99세",17
"방이2동","2017","총인구수 (명)","100+",2
"방이2동","2017","남자인구수 (명)","계",12166
"방이2동","2017","남자인구수 (명)","0 - 4세",491
"방이2동","2017","남자인구수 (명)","5 - 9세",342
"방이2동","2017","남자인구수 (명)","10 - 14세",327
"방이2동","2017","남자인구수 (명)","15 - 19세",546
"방이2동","2017","남자인구수 (명)","20 - 24세",787
"방이2동","2017","남자인구수 (명)","25 - 29세",1216
"방이2동","2017","남자인구수 (명)","30 - 34세",1381
"방이2동","2017","남자인구수 (명)","35 - 39세",1323
"방이2동","2017","남자인구수 (명)","40 - 44세",925
"방이2동","2017","남자인구수 (명)","45 - 49세",948
"방이2동","2017","남자인구수 (명)","50 - 54세",847
"방이2동","2017","남자인구수 (명)","55 - 59세",967
"방이2동","2017","남자인구수 (명)","60 - 64세",761
"방이2동","2017","남자인구수 (명)","65 - 69세",516
"방이2동","2017","남자인구수 (명)","70 - 74세",398
"방이2동","2017","남자인구수 (명)","75 - 79세",246
"방이2동","2017","남자인구수 (명)","80 - 84세",89
"방이2동","2017","남자인구수 (명)","85 - 89세",42
"방이2동","2017","남자인구수 (명)","90 - 94세",13
"방이2동","2017","남자인구수 (명)","95 - 99세",1
"방이2동","2017","남자인구수 (명)","100+",0
"방이2동","2017","여자인구수 (명)","계",12989
"방이2동","2017","여자인구수 (명)","0 - 4세",443
"방이2동","2017","여자인구수 (명)","5 - 9세",270
"방이2동","2017","여자인구수 (명)","10 - 14세",288
"방이2동","2017","여자인구수 (명)","15 - 19세",479
"방이2동","2017","여자인구수 (명)","20 - 24세",856
"방이2동","2017","여자인구수 (명)","25 - 29세",1404
"방이2동","2017","여자인구수 (명)","30 - 34세",1437
"방이2동","2017","여자인구수 (명)","35 - 39세",1288
"방이2동","2017","여자인구수 (명)","40 - 44세",902
"방이2동","2017","여자인구수 (명)","45 - 49세",1047
"방이2동","2017","여자인구수 (명)","50 - 54세",967
"방이2동","2017","여자인구수 (명)","55 - 59세",1204
"방이2동","2017","여자인구수 (명)","60 - 64세",901
"방이2동","2017","여자인구수 (명)","65 - 69세",581
"방이2동","2017","여자인구수 (명)","70 - 74세",361
"방이2동","2017","여자인구수 (명)","75 - 79세",238
"방이2동","2017","여자인구수 (명)","80 - 84세",188
"방이2동","2017","여자인구수 (명)","85 - 89세",78
"방이2동","2017","여자인구수 (명)","90 - 94세",39
"방이2동","2017","여자인구수 (명)","95 - 99세",16
"방이2동","2017","여자인구수 (명)","100+",2
"오륜동","2011","총인구수 (명)","계",20588
"오륜동","2011","총인구수 (명)","0 - 4세",426
"오륜동","2011","총인구수 (명)","5 - 9세",882
"오륜동","2011","총인구수 (명)","10 - 14세",1968
"오륜동","2011","총인구수 (명)","15 - 19세",2354
"오륜동","2011","총인구수 (명)","20 - 24세",1614
"오륜동","2011","총인구수 (명)","25 - 29세",1273
"오륜동","2011","총인구수 (명)","30 - 34세",934
"오륜동","2011","총인구수 (명)","35 - 39세",906
"오륜동","2011","총인구수 (명)","40 - 44세",2154
"오륜동","2011","총인구수 (명)","45 - 49세",2397
"오륜동","2011","총인구수 (명)","50 - 54세",1880
"오륜동","2011","총인구수 (명)","55 - 59세",1545
"오륜동","2011","총인구수 (명)","60 - 64세",884
"오륜동","2011","총인구수 (명)","65 - 69세",475
"오륜동","2011","총인구수 (명)","70 - 74세",322
"오륜동","2011","총인구수 (명)","75 - 79세",256
"오륜동","2011","총인구수 (명)","80 - 84세",183
"오륜동","2011","총인구수 (명)","85 - 89세",92
"오륜동","2011","총인구수 (명)","90 - 94세",34
"오륜동","2011","총인구수 (명)","95 - 99세",8
"오륜동","2011","총인구수 (명)","100+",1
"오륜동","2011","남자인구수 (명)","계",10018
"오륜동","2011","남자인구수 (명)","0 - 4세",214
"오륜동","2011","남자인구수 (명)","5 - 9세",479
"오륜동","2011","남자인구수 (명)","10 - 14세",1016
"오륜동","2011","남자인구수 (명)","15 - 19세",1260
"오륜동","2011","남자인구수 (명)","20 - 24세",811
"오륜동","2011","남자인구수 (명)","25 - 29세",602
"오륜동","2011","남자인구수 (명)","30 - 34세",409
"오륜동","2011","남자인구수 (명)","35 - 39세",340
"오륜동","2011","남자인구수 (명)","40 - 44세",835
"오륜동","2011","남자인구수 (명)","45 - 49세",1215
"오륜동","2011","남자인구수 (명)","50 - 54세",932
"오륜동","2011","남자인구수 (명)","55 - 59세",747
"오륜동","2011","남자인구수 (명)","60 - 64세",525
"오륜동","2011","남자인구수 (명)","65 - 69세",275
"오륜동","2011","남자인구수 (명)","70 - 74세",158
"오륜동","2011","남자인구수 (명)","75 - 79세",91
"오륜동","2011","남자인구수 (명)","80 - 84세",67
"오륜동","2011","남자인구수 (명)","85 - 89세",32
"오륜동","2011","남자인구수 (명)","90 - 94세",8
"오륜동","2011","남자인구수 (명)","95 - 99세",2
"오륜동","2011","남자인구수 (명)","100+",0
"오륜동","2011","여자인구수 (명)","계",10570
"오륜동","2011","여자인구수 (명)","0 - 4세",212
"오륜동","2011","여자인구수 (명)","5 - 9세",403
"오륜동","2011","여자인구수 (명)","10 - 14세",952
"오륜동","2011","여자인구수 (명)","15 - 19세",1094
"오륜동","2011","여자인구수 (명)","20 - 24세",803
"오륜동","2011","여자인구수 (명)","25 - 29세",671
"오륜동","2011","여자인구수 (명)","30 - 34세",525
"오륜동","2011","여자인구수 (명)","35 - 39세",566
"오륜동","2011","여자인구수 (명)","40 - 44세",1319
"오륜동","2011","여자인구수 (명)","45 - 49세",1182
"오륜동","2011","여자인구수 (명)","50 - 54세",948
"오륜동","2011","여자인구수 (명)","55 - 59세",798
"오륜동","2011","여자인구수 (명)","60 - 64세",359
"오륜동","2011","여자인구수 (명)","65 - 69세",200
"오륜동","2011","여자인구수 (명)","70 - 74세",164
"오륜동","2011","여자인구수 (명)","75 - 79세",165
"오륜동","2011","여자인구수 (명)","80 - 84세",116
"오륜동","2011","여자인구수 (명)","85 - 89세",60
"오륜동","2011","여자인구수 (명)","90 - 94세",26
"오륜동","2011","여자인구수 (명)","95 - 99세",6
"오륜동","2011","여자인구수 (명)","100+",1
"오륜동","2014","총인구수 (명)","계",20089
"오륜동","2014","총인구수 (명)","0 - 4세",438
"오륜동","2014","총인구수 (명)","5 - 9세",961
"오륜동","2014","총인구수 (명)","10 - 14세",1696
"오륜동","2014","총인구수 (명)","15 - 19세",2097
"오륜동","2014","총인구수 (명)","20 - 24세",1541
"오륜동","2014","총인구수 (명)","25 - 29세",1187
"오륜동","2014","총인구수 (명)","30 - 34세",951
"오륜동","2014","총인구수 (명)","35 - 39세",945
"오륜동","2014","총인구수 (명)","40 - 44세",1792
"오륜동","2014","총인구수 (명)","45 - 49세",2326
"오륜동","2014","총인구수 (명)","50 - 54세",1902
"오륜동","2014","총인구수 (명)","55 - 59세",1492
"오륜동","2014","총인구수 (명)","60 - 64세",1108
"오륜동","2014","총인구수 (명)","65 - 69세",664
"오륜동","2014","총인구수 (명)","70 - 74세",386
"오륜동","2014","총인구수 (명)","75 - 79세",249
"오륜동","2014","총인구수 (명)","80 - 84세",193
"오륜동","2014","총인구수 (명)","85 - 89세",122
"오륜동","2014","총인구수 (명)","90 - 94세",34
"오륜동","2014","총인구수 (명)","95 - 99세",4
"오륜동","2014","총인구수 (명)","100+",1
"오륜동","2014","남자인구수 (명)","계",9843
"오륜동","2014","남자인구수 (명)","0 - 4세",227
"오륜동","2014","남자인구수 (명)","5 - 9세",498
"오륜동","2014","남자인구수 (명)","10 - 14세",892
"오륜동","2014","남자인구수 (명)","15 - 19세",1132
"오륜동","2014","남자인구수 (명)","20 - 24세",817
"오륜동","2014","남자인구수 (명)","25 - 29세",569
"오륜동","2014","남자인구수 (명)","30 - 34세",445
"오륜동","2014","남자인구수 (명)","35 - 39세",355
"오륜동","2014","남자인구수 (명)","40 - 44세",709
"오륜동","2014","남자인구수 (명)","45 - 49세",1092
"오륜동","2014","남자인구수 (명)","50 - 54세",1002
"오륜동","2014","남자인구수 (명)","55 - 59세",713
"오륜동","2014","남자인구수 (명)","60 - 64세",571
"오륜동","2014","남자인구수 (명)","65 - 69세",397
"오륜동","2014","남자인구수 (명)","70 - 74세",208
"오륜동","2014","남자인구수 (명)","75 - 79세",105
"오륜동","2014","남자인구수 (명)","80 - 84세",62
"오륜동","2014","남자인구수 (명)","85 - 89세",41
"오륜동","2014","남자인구수 (명)","90 - 94세",6
"오륜동","2014","남자인구수 (명)","95 - 99세",2
"오륜동","2014","남자인구수 (명)","100+",0
