"행정구역(동읍면)별","시점","항목","5세별",데이터
"상암동","2011","남자인구수 (명)","80 - 84세",103
"상암동","2011","남자인구수 (명)","85 - 89세",47
"상암동","2011","남자인구수 (명)","90 - 94세",11
"상암동","2011","남자인구수 (명)","95 - 99세",1
"상암동","2011","남자인구수 (명)","100+",1
"상암동","2011","여자인구수 (명)","계",16823
"상암동","2011","여자인구수 (명)","0 - 4세",1255
"상암동","2011","여자인구수 (명)","5 - 9세",1146
"상암동","2011","여자인구수 (명)","10 - 14세",1063
"상암동","2011","여자인구수 (명)","15 - 19세",958
"상암동","2011","여자인구수 (명)","20 - 24세",748
"상암동","2011","여자인구수 (명)","25 - 29세",976
"상암동","2011","여자인구수 (명)","30 - 34세",1560
"상암동","2011","여자인구수 (명)","35 - 39세",1926
"상암동","2011","여자인구수 (명)","40 - 44세",1661
"상암동","2011","여자인구수 (명)","45 - 49세",1081
"상암동","2011","여자인구수 (명)","50 - 54세",1177
"상암동","2011","여자인구수 (명)","55 - 59세",882
"상암동","2011","여자인구수 (명)","60 - 64세",631
"상암동","2011","여자인구수 (명)","65 - 69세",555
"상암동","2011","여자인구수 (명)","70 - 74세",483
"상암동","2011","여자인구수 (명)","75 - 79세",331
"상암동","2011","여자인구수 (명)","80 - 84세",211
"상암동","2011","여자인구수 (명)","85 - 89세",112
"상암동","2011","여자인구수 (명)","90 - 94세",43
"상암동","2011","여자인구수 (명)","95 - 99세",18
"상암동","2011","여자인구수 (명)","100+",6
"상암동","2014","총인구수 (명)","계",32967
"상암동","2014","총인구수 (명)","0 - 4세",1844
"상암동","2014","총인구수 (명)","5 - 9세",2612
"상암동","2014","총인구수 (명)","10 - 14세",2320
"상암동","2014","총인구수 (명)","15 - 19세",1955
"상암동","2014","총인구수 (명)","20 - 24세",1805
"상암동","2014","총인구수 (명)","25 - 29세",1736
"상암동","2014","총인구수 (명)","30 - 34세",2426
"상암동","2014","총인구수 (명)","35 - 39세",3144
"상암동","2014","총인구수 (명)","40 - 44세",3866
"상암동","2014","총인구수 (명)","45 - 49세",2714
"상암동","2014","총인구수 (명)","50 - 54세",2133
"상암동","2014","총인구수 (명)","55 - 59세",1905
"상암동","2014","총인구수 (명)","60 - 64세",1289
"상암동","2014","총인구수 (명)","65 - 69세",1050
"상암동","2014","총인구수 (명)","70 - 74세",902
"상암동","2014","총인구수 (명)","75 - 79세",635
"상암동","2014","총인구수 (명)","80 - 84세",363
"상암동","2014","총인구수 (명)","85 - 89세",165
"상암동","2014","총인구수 (명)","90 - 94세",68
"상암동","2014","총인구수 (명)","95 - 99세",21
"상암동","2014","총인구수 (명)","100+",14
"상암동","2014","남자인구수 (명)","계",16138
"상암동","2014","남자인구수 (명)","0 - 4세",950
"상암동","2014","남자인구수 (명)","5 - 9세",1364
"상암동","2014","남자인구수 (명)","10 - 14세",1201
"상암동","2014","남자인구수 (명)","15 - 19세",982
"상암동","2014","남자인구수 (명)","20 - 24세",909
"상암동","2014","남자인구수 (명)","25 - 29세",855
"상암동","2014","남자인구수 (명)","30 - 34세",1110
"상암동","2014","남자인구수 (명)","35 - 39세",1443
"상암동","2014","남자인구수 (명)","40 - 44세",1964
"상암동","2014","남자인구수 (명)","45 - 49세",1410
"상암동","2014","남자인구수 (명)","50 - 54세",1086
"상암동","2014","남자인구수 (명)","55 - 59세",886
"상암동","2014","남자인구수 (명)","60 - 64세",603
"상암동","2014","남자인구수 (명)","65 - 69세",479
"상암동","2014","남자인구수 (명)","70 - 74세",417
"상암동","2014","남자인구수 (명)","75 - 79세",277
"상암동","2014","남자인구수 (명)","80 - 84세",129
"상암동","2014","남자인구수 (명)","85 - 89세",52
"상암동","2014","남자인구수 (명)","90 - 94세",17
"상암동","2014","남자인구수 (명)","95 - 99세",2
"상암동","2014","남자인구수 (명)","100+",2
"상암동","2014","여자인구수 (명)","계",16829
"상암동","2014","여자인구수 (명)","0 - 4세",894
"상암동","2014","여자인구수 (명)","5 - 9세",1248
"상암동","2014","여자인구수 (명)","10 - 14세",1119
"상암동","2014","여자인구수 (명)","15 - 19세",973
"상암동","2014","여자인구수 (명)","20 - 24세",896
"상암동","2014","여자인구수 (명)","25 - 29세",881
"상암동","2014","여자인구수 (명)","30 - 34세",1316
"상암동","2014","여자인구수 (명)","35 - 39세",1701
"상암동","2014","여자인구수 (명)","40 - 44세",1902
"상암동","2014","여자인구수 (명)","45 - 49세",1304
"상암동","2014","여자인구수 (명)","50 - 54세",1047
"상암동","2014","여자인구수 (명)","55 - 59세",1019
"상암동","2014","여자인구수 (명)","60 - 64세",686
"상암동","2014","여자인구수 (명)","65 - 69세",571
"상암동","2014","여자인구수 (명)","70 - 74세",485
"상암동","2014","여자인구수 (명)","75 - 79세",358
"상암동","2014","여자인구수 (명)","80 - 84세",234
"상암동","2014","여자인구수 (명)","85 - 89세",113
"상암동","2014","여자인구수 (명)","90 - 94세",51
"상암동","2014","여자인구수 (명)","95 - 99세",19
"상암동","2014","여자인구수 (명)","100+",12
"상암동","2017","총인구수 (명)","계",32816
"상암동","2017","총인구수 (명)","0 - 4세",1320
"상암동","2017","총인구수 (명)","5 - 9세",2392
"상암동","2017","총인구수 (명)","10 - 14세",2323
"상암동","2017","총인구수 (명)","15 - 19세",2053
"상암동","2017","총인구수 (명)","20 - 24세",1882
"상암동","2017","총인구수 (명)","25 - 29세",1965
"상암동","2017","총인구수 (명)","30 - 34세",1886
"상암동","2017","총인구수 (명)","35 - 39세",2809
"상암동","2017","총인구수 (명)","40 - 44세",3463
"상암동","2017","총인구수 (명)","45 - 49세",3440
"상암동","2017","총인구수 (명)","50 - 54세",2189
"상암동","2017","총인구수 (명)","55 - 59세",1947
"상암동","2017","총인구수 (명)","60 - 64세",1623
"상암동","2017","총인구수 (명)","65 - 69세",1105
"상암동","2017","총인구수 (명)","70 - 74세",912
"상암동","2017","총인구수 (명)","75 - 79세",736
"상암동","2017","총인구수 (명)","80 - 84세",447
"상암동","2017","총인구수 (명)","85 - 89세",209
"상암동","2017","총인구수 (명)","90 - 94세",74
"상암동","2017","총인구수 (명)","95 - 99세",27
"상암동","2017","총인구수 (명)","100+",14
"상암동","2017","남자인구수 (명)","계",15826
"상암동","2017","남자인구수 (명)","0 - 4세",701
"상암동","2017","남자인구수 (명)","5 - 9세",1216
"상암동","2017","남자인구수 (명)","10 - 14세",1182
"상암동","2017","남자인구수 (명)","15 - 19세",1037
"상암동","2017","남자인구수 (명)","20 - 24세",850
"상암동","2017","남자인구수 (명)","25 - 29세",931
"상암동","2017","남자인구수 (명)","30 - 34세",861
"상암동","2017","남자인구수 (명)","35 - 39세",1296
"상암동","2017","남자인구수 (명)","40 - 44세",1613
"상암동","2017","남자인구수 (명)","45 - 49세",1826
"상암동","2017","남자인구수 (명)","50 - 54세",1119
"상암동","2017","남자인구수 (명)","55 - 59세",938
"상암동","2017","남자인구수 (명)","60 - 64세",736
"상암동","2017","남자인구수 (명)","65 - 69세",496
"상암동","2017","남자인구수 (명)","70 - 74세",410
"상암동","2017","남자인구수 (명)","75 - 79세",346
"상암동","2017","남자인구수 (명)","80 - 84세",176
"상암동","2017","남자인구수 (명)","85 - 89세",66
"상암동","2017","남자인구수 (명)","90 - 94세",17
"상암동","2017","남자인구수 (명)","95 - 99세",8
"상암동","2017","남자인구수 (명)","100+",1
"상암동","2017","여자인구수 (명)","계",16990
"상암동","2017","여자인구수 (명)","0 - 4세",619
"상암동","2017","여자인구수 (명)","5 - 9세",1176
"상암동","2017","여자인구수 (명)","10 - 14세",1141
"상암동","2017","여자인구수 (명)","15 - 19세",1016
"상암동","2017","여자인구수 (명)","20 - 24세",1032
"상암동","2017","여자인구수 (명)","25 - 29세",1034
"상암동","2017","여자인구수 (명)","30 - 34세",1025
"상암동","2017","여자인구수 (명)","35 - 39세",1513
"상암동","2017","여자인구수 (명)","40 - 44세",1850
"상암동","2017","여자인구수 (명)","45 - 49세",1614
"상암동","2017","여자인구수 (명)","50 - 54세",1070
"상암동","2017","여자인구수 (명)","55 - 59세",1009
"상암동","2017","여자인구수 (명)","60 - 64세",887
"상암동","2017","여자인구수 (명)","65 - 69세",609
"상암동","2017","여자인구수 (명)","70 - 74세",502
"상암동","2017","여자인구수 (명)","75 - 79세",390
"상암동","2017","여자인구수 (명)","80 - 84세",271
"상암동","2017","여자인구수 (명)","85 - 89세",143
"상암동","2017","여자인구수 (명)","90 - 94세",57
"상암동","2017","여자인구수 (명)","95 - 99세",19
"상암동","2017","여자인구수 (명)","100+",13
"목1동","2011","총인구수 (명)","계",33214
"목1동","2011","총인구수 (명)","0 - 4세",1148
"목1동","2011","총인구수 (명)","5 - 9세",1977
"목1동","2011","총인구수 (명)","10 - 14세",3215
"목1동","2011","총인구수 (명)","15 - 19세",3106
"목1동","2011","총인구수 (명)","20 - 24세",2330
"목1동","2011","총인구수 (명)","25 - 29세",1925
"목1동","2011","총인구수 (명)","30 - 34세",1784
"목1동","2011","총인구수 (명)","35 - 39세",2516
"목1동","2011","총인구수 (명)","40 - 44세",4019
"목1동","2011","총인구수 (명)","45 - 49세",3489
"목1동","2011","총인구수 (명)","50 - 54세",2856
"목1동","2011","총인구수 (명)","55 - 59세",1860
"목1동","2011","총인구수 (명)","60 - 64세",1043
"목1동","2011","총인구수 (명)","65 - 69세",706
"목1동","2011","총인구수 (명)","70 - 74세",535
"목1동","2011","총인구수 (명)","75 - 79세",344
"목1동","2011","총인구수 (명)","80 - 84세",199
"목1동","2011","총인구수 (명)","85 - 89세",109
"목1동","2011","총인구수 (명)","90 - 94세",39
"목1동","2011","총인구수 (명)","95 - 99세",10
"목1동","2011","총인구수 (명)","100+",4
"목1동","2011","남자인구수 (명)","계",16179
"목1동","2011","남자인구수 (명)","0 - 4세",574
"목1동","2011","남자인구수 (명)","5 - 9세",1041
"목1동","2011","남자인구수 (명)","10 - 14세",1646
"목1동","2011","남자인구수 (명)","15 - 19세",1528
"목1동","2011","남자인구수 (명)","20 - 24세",1133
"목1동","2011","남자인구수 (명)","25 - 29세",951
"목1동","2011","남자인구수 (명)","30 - 34세",806
"목1동","2011","남자인구수 (명)","35 - 39세",1021
"목1동","2011","남자인구수 (명)","40 - 44세",1817
"목1동","2011","남자인구수 (명)","45 - 49세",1840
"목1동","2011","남자인구수 (명)","50 - 54세",1458
"목1동","2011","남자인구수 (명)","55 - 59세",973
"목1동","2011","남자인구수 (명)","60 - 64세",569
"목1동","2011","남자인구수 (명)","65 - 69세",361
"목1동","2011","남자인구수 (명)","70 - 74세",234
"목1동","2011","남자인구수 (명)","75 - 79세",118
"목1동","2011","남자인구수 (명)","80 - 84세",64
"목1동","2011","남자인구수 (명)","85 - 89세",28
"목1동","2011","남자인구수 (명)","90 - 94세",13
"목1동","2011","남자인구수 (명)","95 - 99세",3
"목1동","2011","남자인구수 (명)","100+",1
"목1동","2011","여자인구수 (명)","계",17035
"목1동","2011","여자인구수 (명)","0 - 4세",574
"목1동","2011","여자인구수 (명)","5 - 9세",936
"목1동","2011","여자인구수 (명)","10 - 14세",1569
"목1동","2011","여자인구수 (명)","15 - 19세",1578
"목1동","2011","여자인구수 (명)","20 - 24세",1197
"목1동","2011","여자인구수 (명)","25 - 29세",974
"목1동","2011","여자인구수 (명)","30 - 34세",978
"목1동","2011","여자인구수 (명)","35 - 39세",1495
"목1동","2011","여자인구수 (명)","40 - 44세",2202
"목1동","2011","여자인구수 (명)","45 - 49세",1649
"목1동","2011","여자인구수 (명)","50 - 54세",1398
"목1동","2011","여자인구수 (명)","55 - 59세",887
"목1동","2011","여자인구수 (명)","60 - 64세",474
"목1동","2011","여자인구수 (명)","65 - 69세",345
"목1동","2011","여자인구수 (명)","70 - 74세",301
"목1동","2011","여자인구수 (명)","75 - 79세",226
"목1동","2011","여자인구수 (명)","80 - 84세",135
"목1동","2011","여자인구수 (명)","85 - 89세",81
"목1동","2011","여자인구수 (명)","90 - 94세",26
"목1동","2011","여자인구수 (명)","95 - 99세",7
"목1동","2011","여자인구수 (명)","100+",3
"목1동","2014","총인구수 (명)","계",32636
"목1동","2014","총인구수 (명)","0 - 4세",1159
"목1동","2014","총인구수 (명)","5 - 9세",1934
"목1동","2014","총인구수 (명)","10 - 14세",2790
"목1동","2014","총인구수 (명)","15 - 19세",2943
"목1동","2014","총인구수 (명)","20 - 24세",2290
"목1동","2014","총인구수 (명)","25 - 29세",1782
"목1동","2014","총인구수 (명)","30 - 34세",1829
"목1동","2014","총인구수 (명)","35 - 39세",2172
"목1동","2014","총인구수 (명)","40 - 44세",3668
"목1동","2014","총인구수 (명)","45 - 49세",3642
"목1동","2014","총인구수 (명)","50 - 54세",2822
"목1동","2014","총인구수 (명)","55 - 59세",2132
"목1동","2014","총인구수 (명)","60 - 64세",1239
"목1동","2014","총인구수 (명)","65 - 69세",826
"목1동","2014","총인구수 (명)","70 - 74세",623
"목1동","2014","총인구수 (명)","75 - 79세",373
"목1동","2014","총인구수 (명)","80 - 84세",233
"목1동","2014","총인구수 (명)","85 - 89세",126
"목1동","2014","총인구수 (명)","90 - 94세",38
"목1동","2014","총인구수 (명)","95 - 99세",12
"목1동","2014","총인구수 (명)","100+",3
"목1동","2014","남자인구수 (명)","계",15828
"목1동","2014","남자인구수 (명)","0 - 4세",578
"목1동","2014","남자인구수 (명)","5 - 9세",980
"목1동","2014","남자인구수 (명)","10 - 14세",1452
"목1동","2014","남자인구수 (명)","15 - 19세",1499
"목1동","2014","남자인구수 (명)","20 - 24세",1093
"목1동","2014","남자인구수 (명)","25 - 29세",842
"목1동","2014","남자인구수 (명)","30 - 34세",835
"목1동","2014","남자인구수 (명)","35 - 39세",917
"목1동","2014","남자인구수 (명)","40 - 44세",1584
"목1동","2014","남자인구수 (명)","45 - 49세",1823
"목1동","2014","남자인구수 (명)","50 - 54세",1468
"목1동","2014","남자인구수 (명)","55 - 59세",1100
"목1동","2014","남자인구수 (명)","60 - 64세",652
"목1동","2014","남자인구수 (명)","65 - 69세",429
"목1동","2014","남자인구수 (명)","70 - 74세",305
"목1동","2014","남자인구수 (명)","75 - 79세",144
"목1동","2014","남자인구수 (명)","80 - 84세",71
"목1동","2014","남자인구수 (명)","85 - 89세",40
"목1동","2014","남자인구수 (명)","90 - 94세",12
"목1동","2014","남자인구수 (명)","95 - 99세",2
"목1동","2014","남자인구수 (명)","100+",2
"목1동","2014","여자인구수 (명)","계",16808
"목1동","2014","여자인구수 (명)","0 - 4세",581
"목1동","2014","여자인구수 (명)","5 - 9세",954
"목1동","2014","여자인구수 (명)","10 - 14세",1338
"목1동","2014","여자인구수 (명)","15 - 19세",1444
"목1동","2014","여자인구수 (명)","20 - 24세",1197
"목1동","2014","여자인구수 (명)","25 - 29세",940
"목1동","2014","여자인구수 (명)","30 - 34세",994
"목1동","2014","여자인구수 (명)","35 - 39세",1255
"목1동","2014","여자인구수 (명)","40 - 44세",2084
"목1동","2014","여자인구수 (명)","45 - 49세",1819
"목1동","2014","여자인구수 (명)","50 - 54세",1354
"목1동","2014","여자인구수 (명)","55 - 59세",1032
"목1동","2014","여자인구수 (명)","60 - 64세",587
"목1동","2014","여자인구수 (명)","65 - 69세",397
"목1동","2014","여자인구수 (명)","70 - 74세",318
"목1동","2014","여자인구수 (명)","75 - 79세",229
"목1동","2014","여자인구수 (명)","80 - 84세",162
"목1동","2014","여자인구수 (명)","85 - 89세",86
"목1동","2014","여자인구수 (명)","90 - 94세",26
"목1동","2014","여자인구수 (명)","95 - 99세",10
"목1동","2014","여자인구수 (명)","100+",1
"목1동","2017","총인구수 (명)","계",32552
"목1동","2017","총인구수 (명)","0 - 4세",1148
"목1동","2017","총인구수 (명)","5 - 9세",1943
"목1동","2017","총인구수 (명)","10 - 14세",2741
"목1동","2017","총인구수 (명)","15 - 19세",2764
"목1동","2017","총인구수 (명)","20 - 24세",2116
"목1동","2017","총인구수 (명)","25 - 29세",1669
"목1동","2017","총인구수 (명)","30 - 34세",1594
"목1동","2017","총인구수 (명)","35 - 39세",2150
"목1동","2017","총인구수 (명)","40 - 44세",3347
"목1동","2017","총인구수 (명)","45 - 49세",4090
"목1동","2017","총인구수 (명)","50 - 54세",2639
"목1동","2017","총인구수 (명)","55 - 59세",2210
"목1동","2017","총인구수 (명)","60 - 64세",1551
"목1동","2017","총인구수 (명)","65 - 69세",957
"목1동","2017","총인구수 (명)","70 - 74세",660
"목1동","2017","총인구수 (명)","75 - 79세",461
"목1동","2017","총인구수 (명)","80 - 84세",289
"목1동","2017","총인구수 (명)","85 - 89세",140
"목1동","2017","총인구수 (명)","90 - 94세",71
"목1동","2017","총인구수 (명)","95 - 99세",10
"목1동","2017","총인구수 (명)","100+",2
"목1동","2017","남자인구수 (명)","계",15651
"목1동","2017","남자인구수 (명)","0 - 4세",566
"목1동","2017","남자인구수 (명)","5 - 9세",972
"목1동","2017","남자인구수 (명)","10 - 14세",1412
"목1동","2017","남자인구수 (명)","15 - 19세",1356
"목1동","2017","남자인구수 (명)","20 - 24세",1058
"목1동","2017","남자인구수 (명)","25 - 29세",798
"목1동","2017","남자인구수 (명)","30 - 34세",680
"목1동","2017","남자인구수 (명)","35 - 39세",908
"목1동","2017","남자인구수 (명)","40 - 44세",1402
"목1동","2017","남자인구수 (명)","45 - 49세",2078
"목1동","2017","남자인구수 (명)","50 - 54세",1368
"목1동","2017","남자인구수 (명)","55 - 59세",1140
"목1동","2017","남자인구수 (명)","60 - 64세",740
"목1동","2017","남자인구수 (명)","65 - 69세",507
"목1동","2017","남자인구수 (명)","70 - 74세",312
"목1동","2017","남자인구수 (명)","75 - 79세",198
"목1동","2017","남자인구수 (명)","80 - 84세",94
"목1동","2017","남자인구수 (명)","85 - 89세",45
"목1동","2017","남자인구수 (명)","90 - 94세",13
"목1동","2017","남자인구수 (명)","95 - 99세",3
"목1동","2017","남자인구수 (명)","100+",1
"목1동","2017","여자인구수 (명)","계",16901
"목1동","2017","여자인구수 (명)","0 - 4세",582
"목1동","2017","여자인구수 (명)","5 - 9세",971
"목1동","2017","여자인구수 (명)","10 - 14세",1329
"목1동","2017","여자인구수 (명)","15 - 19세",1408
"목1동","2017","여자인구수 (명)","20 - 24세",1058
"목1동","2017","여자인구수 (명)","25 - 29세",871
"목1동","2017","여자인구수 (명)","30 - 34세",914
"목1동","2017","여자인구수 (명)","35 - 39세",1242
"목1동","2017","여자인구수 (명)","40 - 44세",1945
"목1동","2017","여자인구수 (명)","45 - 49세",2012
"목1동","2017","여자인구수 (명)","50 - 54세",1271
"목1동","2017","여자인구수 (명)","55 - 59세",1070
"목1동","2017","여자인구수 (명)","60 - 64세",811
"목1동","2017","여자인구수 (명)","65 - 69세",450
"목1동","2017","여자인구수 (명)","70 - 74세",348
"목1동","2017","여자인구수 (명)","75 - 79세",263
"목1동","2017","여자인구수 (명)","80 - 84세",195
"목1동","2017","여자인구수 (명)","85 - 89세",95
"목1동","2017","여자인구수 (명)","90 - 94세",58
"목1동","2017","여자인구수 (명)","95 - 99세",7
"목1동","2017","여자인구수 (명)","100+",1
"목2동","2011","총인구수 (명)","계",31627
"목2동","2011","총인구수 (명)","0 - 4세",1206
"목2동","2011","총인구수 (명)","5 - 9세",1143
"목2동","2011","총인구수 (명)","10 - 14세",1831
"목2동","2011","총인구수 (명)","15 - 19세",2587
"목2동","2011","총인구수 (명)","20 - 24세",2295
"목2동","2011","총인구수 (명)","25 - 29세",2642
"목2동","2011","총인구수 (명)","30 - 34세",2761
"목2동","2011","총인구수 (명)","35 - 39세",2453
"목2동","2011","총인구수 (명)","40 - 44세",2826
"목2동","2011","총인구수 (명)","45 - 49세",2870
"목2동","2011","총인구수 (명)","50 - 54세",2992
"목2동","2011","총인구수 (명)","55 - 59세",2131
"목2동","2011","총인구수 (명)","60 - 64세",1309
"목2동","2011","총인구수 (명)","65 - 69세",929
"목2동","2011","총인구수 (명)","70 - 74세",719
"목2동","2011","총인구수 (명)","75 - 79세",441
"목2동","2011","총인구수 (명)","80 - 84세",299
"목2동","2011","총인구수 (명)","85 - 89세",137
"목2동","2011","총인구수 (명)","90 - 94세",42
"목2동","2011","총인구수 (명)","95 - 99세",10
"목2동","2011","총인구수 (명)","100+",4
"목2동","2011","남자인구수 (명)","계",15685
"목2동","2011","남자인구수 (명)","0 - 4세",603
"목2동","2011","남자인구수 (명)","5 - 9세",576
"목2동","2011","남자인구수 (명)","10 - 14세",978
"목2동","2011","남자인구수 (명)","15 - 19세",1479
"목2동","2011","남자인구수 (명)","20 - 24세",1225
"목2동","2011","남자인구수 (명)","25 - 29세",1258
"목2동","2011","남자인구수 (명)","30 - 34세",1401
"목2동","2011","남자인구수 (명)","35 - 39세",1188
"목2동","2011","남자인구수 (명)","40 - 44세",1331
"목2동","2011","남자인구수 (명)","45 - 49세",1435
"목2동","2011","남자인구수 (명)","50 - 54세",1457
"목2동","2011","남자인구수 (명)","55 - 59세",1049
"목2동","2011","남자인구수 (명)","60 - 64세",642
"목2동","2011","남자인구수 (명)","65 - 69세",465
"목2동","2011","남자인구수 (명)","70 - 74세",304
"목2동","2011","남자인구수 (명)","75 - 79세",138
"목2동","2011","남자인구수 (명)","80 - 84세",97
"목2동","2011","남자인구수 (명)","85 - 89세",38
"목2동","2011","남자인구수 (명)","90 - 94세",15
"목2동","2011","남자인구수 (명)","95 - 99세",3
"목2동","2011","남자인구수 (명)","100+",3
"목2동","2011","여자인구수 (명)","계",15942
"목2동","2011","여자인구수 (명)","0 - 4세",603
"목2동","2011","여자인구수 (명)","5 - 9세",567
"목2동","2011","여자인구수 (명)","10 - 14세",853
"목2동","2011","여자인구수 (명)","15 - 19세",1108
"목2동","2011","여자인구수 (명)","20 - 24세",1070
"목2동","2011","여자인구수 (명)","25 - 29세",1384
"목2동","2011","여자인구수 (명)","30 - 34세",1360
"목2동","2011","여자인구수 (명)","35 - 39세",1265
"목2동","2011","여자인구수 (명)","40 - 44세",1495
"목2동","2011","여자인구수 (명)","45 - 49세",1435
"목2동","2011","여자인구수 (명)","50 - 54세",1535
"목2동","2011","여자인구수 (명)","55 - 59세",1082
"목2동","2011","여자인구수 (명)","60 - 64세",667
"목2동","2011","여자인구수 (명)","65 - 69세",464
"목2동","2011","여자인구수 (명)","70 - 74세",415
"목2동","2011","여자인구수 (명)","75 - 79세",303
"목2동","2011","여자인구수 (명)","80 - 84세",202
"목2동","2011","여자인구수 (명)","85 - 89세",99
"목2동","2011","여자인구수 (명)","90 - 94세",27
"목2동","2011","여자인구수 (명)","95 - 99세",7
"목2동","2011","여자인구수 (명)","100+",1
"목2동","2014","총인구수 (명)","계",30916
"목2동","2014","총인구수 (명)","0 - 4세",1147
"목2동","2014","총인구수 (명)","5 - 9세",1030
"목2동","2014","총인구수 (명)","10 - 14세",1448
"목2동","2014","총인구수 (명)","15 - 19세",2113
"목2동","2014","총인구수 (명)","20 - 24세",2421
"목2동","2014","총인구수 (명)","25 - 29세",2456
"목2동","2014","총인구수 (명)","30 - 34세",3092
"목2동","2014","총인구수 (명)","35 - 39세",2262
"목2동","2014","총인구수 (명)","40 - 44세",2593
"목2동","2014","총인구수 (명)","45 - 49세",2605
"목2동","2014","총인구수 (명)","50 - 54세",2807
"목2동","2014","총인구수 (명)","55 - 59세",2486
"목2동","2014","총인구수 (명)","60 - 64세",1528
"목2동","2014","총인구수 (명)","65 - 69세",1076
"목2동","2014","총인구수 (명)","70 - 74세",755
"목2동","2014","총인구수 (명)","75 - 79세",531
"목2동","2014","총인구수 (명)","80 - 84세",311
"목2동","2014","총인구수 (명)","85 - 89세",162
"목2동","2014","총인구수 (명)","90 - 94세",75
"목2동","2014","총인구수 (명)","95 - 99세",11
"목2동","2014","총인구수 (명)","100+",7
"목2동","2014","남자인구수 (명)","계",15218
"목2동","2014","남자인구수 (명)","0 - 4세",544
"목2동","2014","남자인구수 (명)","5 - 9세",526
"목2동","2014","남자인구수 (명)","10 - 14세",759
"목2동","2014","남자인구수 (명)","15 - 19세",1205
"목2동","2014","남자인구수 (명)","20 - 24세",1284
"목2동","2014","남자인구수 (명)","25 - 29세",1176
"목2동","2014","남자인구수 (명)","30 - 34세",1531
"목2동","2014","남자인구수 (명)","35 - 39세",1148
"목2동","2014","남자인구수 (명)","40 - 44세",1233
"목2동","2014","남자인구수 (명)","45 - 49세",1223
"목2동","2014","남자인구수 (명)","50 - 54세",1392
"목2동","2014","남자인구수 (명)","55 - 59세",1208
"목2동","2014","남자인구수 (명)","60 - 64세",737
"목2동","2014","남자인구수 (명)","65 - 69세",553
"목2동","2014","남자인구수 (명)","70 - 74세",337
"목2동","2014","남자인구수 (명)","75 - 79세",201
"목2동","2014","남자인구수 (명)","80 - 84세",82
"목2동","2014","남자인구수 (명)","85 - 89세",53
"목2동","2014","남자인구수 (명)","90 - 94세",19
"목2동","2014","남자인구수 (명)","95 - 99세",2
"목2동","2014","남자인구수 (명)","100+",5
"목2동","2014","여자인구수 (명)","계",15698
"목2동","2014","여자인구수 (명)","0 - 4세",603
"목2동","2014","여자인구수 (명)","5 - 9세",504
"목2동","2014","여자인구수 (명)","10 - 14세",689
"목2동","2014","여자인구수 (명)","15 - 19세",908
"목2동","2014","여자인구수 (명)","20 - 24세",1137
"목2동","2014","여자인구수 (명)","25 - 29세",1280
"목2동","2014","여자인구수 (명)","30 - 34세",1561
"목2동","2014","여자인구수 (명)","35 - 39세",1114
"목2동","2014","여자인구수 (명)","40 - 44세",1360
"목2동","2014","여자인구수 (명)","45 - 49세",1382
"목2동","2014","여자인구수 (명)","50 - 54세",1415
"목2동","2014","여자인구수 (명)","55 - 59세",1278
"목2동","2014","여자인구수 (명)","60 - 64세",791
"목2동","2014","여자인구수 (명)","65 - 69세",523
"목2동","2014","여자인구수 (명)","70 - 74세",418
"목2동","2014","여자인구수 (명)","75 - 79세",330
"목2동","2014","여자인구수 (명)","80 - 84세",229
"목2동","2014","여자인구수 (명)","85 - 89세",109
"목2동","2014","여자인구수 (명)","90 - 94세",56
"목2동","2014","여자인구수 (명)","95 - 99세",9
"목2동","2014","여자인구수 (명)","100+",2
"목2동","2017","총인구수 (명)","계",31749
"목2동","2017","총인구수 (명)","0 - 4세",1217
"목2동","2017","총인구수 (명)","5 - 9세",990
"목2동","2017","총인구수 (명)","10 - 14세",1276
"목2동","2017","총인구수 (명)","15 - 19세",1793
"목2동","2017","총인구수 (명)","20 - 24세",2362
"목2동","2017","총인구수 (명)","25 - 29세",2775
"목2동","2017","총인구수 (명)","30 - 34세",3099
"목2동","2017","총인구수 (명)","35 - 39세",2759
"목2동","2017","총인구수 (명)","40 - 44세",2295
"목2동","2017","총인구수 (명)","45 - 49세",2669
"목2동","2017","총인구수 (명)","50 - 54세",2499
"목2동","2017","총인구수 (명)","55 - 59세",2648
"목2동","2017","총인구수 (명)","60 - 64세",1977
"목2동","2017","총인구수 (명)","65 - 69세",1248
"목2동","2017","총인구수 (명)","70 - 74세",832
"목2동","2017","총인구수 (명)","75 - 79세",645
"목2동","2017","총인구수 (명)","80 - 84세",377
"목2동","2017","총인구수 (명)","85 - 89세",192
"목2동","2017","총인구수 (명)","90 - 94세",69
"목2동","2017","총인구수 (명)","95 - 99세",18
"목2동","2017","총인구수 (명)","100+",9
"목2동","2017","남자인구수 (명)","계",15528
"목2동","2017","남자인구수 (명)","0 - 4세",606
"목2동","2017","남자인구수 (명)","5 - 9세",465
"목2동","2017","남자인구수 (명)","10 - 14세",702
"목2동","2017","남자인구수 (명)","15 - 19세",986
"목2동","2017","남자인구수 (명)","20 - 24세",1245
"목2동","2017","남자인구수 (명)","25 - 29세",1318
"목2동","2017","남자인구수 (명)","30 - 34세",1544
"목2동","2017","남자인구수 (명)","35 - 39세",1400
"목2동","2017","남자인구수 (명)","40 - 44세",1120
"목2동","2017","남자인구수 (명)","45 - 49세",1249
